3001830,RIBIG0801.2.2011,-121.707455,39.44170729,ASD,NA,5,USA,California,2011,NA,NA,Rice,RIBIG0801,489,1.909021278
3001831,RIBIG0802.2.2011,-121.7077975,39.44166278,ASD,NA,5,USA,California,2011,NA,NA,Rice,RIBIG0802,489,1.087900162
3001832,RIBIG0803.2.2011,-121.7081567,39.44161752,ASD,NA,5,USA,California,2011,NA,NA,Rice,RIBIG0803,489,1.129638688
3001833,RIBIG0804.2.2011,-121.7082137,39.44188373,ASD,NA,5,USA,California,2011,NA,NA,Rice,RIBIG0804,489,1.247694174
3001834,RIBIG0805.2.2011,-121.7077873,39.44198934,ASD,NA,5,USA,California,2011,NA,NA,Rice,RIBIG0805,489,1.230468325
3001835,RIBIG0806.2.2011,-121.7074867,39.4419849,ASD,NA,5,USA,California,2011,NA,NA,Rice,RIBIG0806,489,1.226455015
3001836,RIBIG0807.2.2011,-121.7075376,39.44225078,ASD,NA,5,USA,California,2011,NA,NA,Rice,RIBIG0807,489,1.684128801
3001837,RIBIG0808.2.2011,-121.7078743,39.4422206,ASD,NA,5,USA,California,2011,NA,NA,Rice,RIBIG0808,489,1.485338652
3001838,RIBIG0809.2.2011,-121.708273,39.44217525,ASD,NA,5,USA,California,2011,NA,NA,Rice,RIBIG0809,489,1.288723102
3001839,RIBIG0810.2.2011,-121.7078391,39.4419937,ASD,NA,5,USA,California,2011,NA,NA,Rice,RIBIG0810,489,1.192874648
3001840,RIBIG0901.2.2011,-121.7157129,39.43858428,ASD,NA,5,USA,California,2011,NA,NA,Rice,RIBIG0901,489,1.094727871
3001841,RIBIG0902.2.2011,-121.7153572,39.43864304,ASD,NA,5,USA,California,2011,NA,NA,Rice,RIBIG0902,489,1.009129491
3001842,RIBIG0903.2.2011,-121.7150136,39.43868746,ASD,NA,5,USA,California,2011,NA,NA,Rice,RIBIG0903,489,0.77959722
3001843,RIBIG0904.2.2011,-121.7149711,39.43840801,ASD,NA,5,USA,California,2011,NA,NA,Rice,RIBIG0904,489,1.219263569
3001844,RIBIG0905.2.2011,-121.7152983,39.43837616,ASD,NA,5,USA,California,2011,NA,NA,Rice,RIBIG0905,489,0.668005168
3001845,RIBIG0906.2.2011,-121.7156466,39.43832075,ASD,NA,5,USA,California,2011,NA,NA,Rice,RIBIG0906,489,0.724155061
3001846,RIBIG0907.2.2011,-121.7155915,39.4380532,ASD,NA,5,USA,California,2011,NA,NA,Rice,RIBIG0907,489,0.894545898
3001847,RIBIG0908.2.2011,-121.7152488,39.438119,ASD,NA,5,USA,California,2011,NA,NA,Rice,RIBIG0908,489,1.031277609
3001848,RIBIG0909.2.2011,-121.7149314,39.43818178,ASD,NA,5,USA,California,2011,NA,NA,Rice,RIBIG0909,489,1.133867648
3001849,RIBIG0910.2.2011,-121.7152901,39.43834556,ASD,NA,5,USA,California,2011,NA,NA,Rice,RIBIG0910,489,1.128249406
3001850,RIBIG1001.2.2011,-121.7156128,39.44559666,ASD,NA,5,USA,California,2011,NA,NA,Rice,RIBIG1001,489,0.819141516
3001851,RIBIG1002.2.2011,-121.7152575,39.44558376,ASD,NA,5,USA,California,2011,NA,NA,Rice,RIBIG1002,489,0.661776143
3001852,RIBIG1003.2.2011,-121.7148947,39.44558132,ASD,NA,5,USA,California,2011,NA,NA,Rice,RIBIG1003,489,0.50000173
3001853,RIBIG1004.2.2011,-121.7149244,39.44528209,ASD,NA,5,USA,California,2011,NA,NA,Rice,RIBIG1004,489,0.733957401
3001854,RIBIG1005.2.2011,-121.7152697,39.4453235,ASD,NA,5,USA,California,2011,NA,NA,Rice,RIBIG1005,489,0.793647278
3001855,RIBIG1006.2.2011,-121.7156065,39.44533238,ASD,NA,5,USA,California,2011,NA,NA,Rice,RIBIG1006,489,1.173544377
3001856,RIBIG1007.2.2011,-121.7156505,39.44505276,ASD,NA,5,USA,California,2011,NA,NA,Rice,RIBIG1007,489,1.006565475
3001857,RIBIG1008.2.2011,-121.7153259,39.44504865,ASD,NA,5,USA,California,2011,NA,NA,Rice,RIBIG1008,489,0.893309696
3001858,RIBIG1009.2.2011,-121.7149487,39.44507556,ASD,NA,5,USA,California,2011,NA,NA,Rice,RIBIG1009,489,0.904471864
3001859,RIBIG1010.2.2011,-121.7152684,39.4452758,ASD,NA,5,USA,California,2011,NA,NA,Rice,RIBIG1010,489,0.81159483
3001860,RITWI0101.2.2011,-121.6598717,38.11044398,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0101,489,2.251547906
3001861,RITWI0102.2.2011,-121.6594777,38.1104444,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0102,489,2.461787937
3001862,RITWI0103.2.2011,-121.6591019,38.1104423,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0103,489,2.104396838
3001863,RITWI0104.2.2011,-121.659113,38.11016754,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0104,489,2.05787408
3001864,RITWI0105.2.2011,-121.6594845,38.11013284,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0105,489,1.97343399
3001865,RITWI0106.2.2011,-121.6598317,38.110146,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0106,489,1.831973657
3001866,RITWI0107.2.2011,-121.6598246,38.10989379,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0107,489,2.03743226
3001867,RITWI0108.2.2011,-121.6594679,38.10987988,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0108,489,1.692439208
3001868,RITWI0109.2.2011,-121.6591252,38.10988641,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0109,489,1.955306073
3001869,RITWI0110.2.2011,-121.659493,38.11011859,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0110,489,1.634676004
3001870,RITWI0201.2.2011,-121.6601185,38.10919826,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0201,489,1.956181483
3001871,RITWI0202.2.2011,-121.6597743,38.10918921,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0202,489,2.069130196
3001872,RITWI0203.2.2011,-121.6594397,38.10920748,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0203,489,2.048543685
3001873,RITWI0204.2.2011,-121.659427,38.10887438,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0204,489,2.355055115
3001874,RITWI0205.2.2011,-121.6597615,38.10893867,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0205,489,1.929712397
3001875,RITWI0206.2.2011,-121.6601006,38.10893767,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0206,489,1.734955925
3001876,RITWI0207.2.2011,-121.6601169,38.10863307,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0207,489,2.493850624
3001877,RITWI0208.2.2011,-121.6597594,38.10865059,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0208,489,1.811904184
3001878,RITWI0209.2.2011,-121.6594354,38.10865302,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0209,489,1.789711987
3001879,RITWI0210.2.2011,-121.6597482,38.10893104,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0210,489,1.772954356
3001880,RITWI0301.2.2011,-121.6599626,38.1055694,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0301,489,2.266008209
3001881,RITWI0302.2.2011,-121.6596315,38.10554191,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0302,489,2.046021158
3001882,RITWI0303.2.2011,-121.6592574,38.10554769,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0303,489,1.788064442
3001883,RITWI0304.2.2011,-121.6592778,38.105271,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0304,489,2.133371138
3001884,RITWI0305.2.2011,-121.6596258,38.1052648,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0305,489,2.569117548
3001885,RITWI0306.2.2011,-121.659961,38.10528374,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0306,489,2.114136521
3001886,RITWI0307.2.2011,-121.6599596,38.10500907,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0307,489,2.812039891
3001887,RITWI0308.2.2011,-121.6595996,38.10501326,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0308,489,2.140559871
3001888,RITWI0309.2.2011,-121.6592526,38.10498501,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0309,489,2.601794567
3001889,RITWI0310.2.2011,-121.6595844,38.10523605,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0310,489,2.553618887
3001890,RITWI0401.2.2011,-121.6611256,38.10333369,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0401,489,1.442690114
3001891,RITWI0402.2.2011,-121.6614727,38.10333604,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0402,489,1.687221151
3001892,RITWI0403.2.2011,-121.6618136,38.10333227,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0403,489,1.982480741
3001893,RITWI0404.2.2011,-121.6618186,38.10361222,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0404,489,1.89468956
3001894,RITWI0405.2.2011,-121.6614932,38.1036403,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0405,489,1.554637886
3001895,RITWI0406.2.2011,-121.6611291,38.10364919,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0406,489,2.00633296
3001896,RITWI0407.2.2011,-121.6611411,38.10394993,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0407,489,0.902061121
3001897,RITWI0408.2.2011,-121.6614953,38.10393375,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0408,489,1.632316223
3001898,RITWI0409.2.2011,-121.661839,38.10390903,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0409,489,2.1111313
3001899,RITWI0410.2.2011,-121.6614829,38.10365153,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0410,489,1.766469613
3001900,RITWI0501.2.2011,-121.6613154,38.10623442,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0501,489,2.335987391
3001901,RITWI0502.2.2011,-121.661647,38.1061822,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0502,489,0.510223596
3001902,RITWI0503.2.2011,-121.6620135,38.10616443,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0503,489,2.137191783
3001903,RITWI0504.2.2011,-121.6619993,38.10647909,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0504,489,1.697970197
3001904,RITWI0505.2.2011,-121.6616105,38.10647355,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0505,489,0.863604412
3001905,RITWI0506.2.2011,-121.6612951,38.10649099,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0506,489,2.679529542
3001906,RITWI0507.2.2011,-121.6613234,38.10677262,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0507,489,2.144471063
3001907,RITWI0508.2.2011,-121.661653,38.10679466,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0508,489,1.653932478
3001908,RITWI0509.2.2011,-121.6620089,38.10683976,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0509,489,1.606239091
3001909,RITWI0510.2.2011,-121.6616554,38.10648294,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0510,489,1.839625519
3001910,RITWI0601.2.2011,-121.662999,38.10760025,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0601,489,2.595048321
3001911,RITWI0602.2.2011,-121.6633214,38.10760369,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0602,489,2.990586725
3001912,RITWI0603.2.2011,-121.6636943,38.10755063,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0603,489,2.202364643
3001913,RITWI0604.2.2011,-121.6636967,38.10783771,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0604,489,2.38996603
3001914,RITWI0605.2.2011,-121.6633315,38.10786788,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0605,489,2.156376699
3001915,RITWI0606.2.2011,-121.6629834,38.10785657,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0606,489,2.031273784
3001916,RITWI0607.2.2011,-121.6629574,38.1081351,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0607,489,3.680672737
3001917,RITWI0608.2.2011,-121.6633203,38.10813996,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0608,489,2.488863345
3001918,RITWI0609.2.2011,-121.6636697,38.10814725,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0609,489,2.379685826
3001919,RITWI0610.2.2011,-121.6633716,38.10788909,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0610,489,3.844219091
3001920,RITWI0701.2.2011,-121.6646301,38.10459232,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0701,489,3.67781746
3001921,RITWI0702.2.2011,-121.6642801,38.10458419,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0702,489,3.022420923
3001922,RITWI0703.2.2011,-121.6639481,38.10458863,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0703,489,3.708967866
3001923,RITWI0704.2.2011,-121.6639423,38.10430256,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0704,489,2.293331056
3001924,RITWI0705.2.2011,-121.6642883,38.10431907,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0705,489,2.746568637
3001925,RITWI0706.2.2011,-121.6646427,38.10429728,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0706,489,2.24921094
3001926,RITWI0707.2.2011,-121.6646298,38.10397558,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0707,489,3.168666355
3001927,RITWI0708.2.2011,-121.6642845,38.10399628,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0708,489,2.747081813
3001928,RITWI0709.2.2011,-121.6639486,38.10399829,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0709,489,2.558057629
3001929,RITWI0710.2.2011,-121.6642675,38.10429912,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0710,489,2.203751492
3001930,RITWI0801.2.2011,-121.6533033,38.11099618,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0801,489,1.214522431
3001931,RITWI0802.2.2011,-121.6533421,38.11073441,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0802,489,1.168857757
3001932,RITWI0803.2.2011,-121.6533716,38.1104594,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0803,489,1.528545013
3001933,RITWI0804.2.2011,-121.6537151,38.1105076,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0804,489,1.886747567
3001934,RITWI0805.2.2011,-121.6537524,38.11073483,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0805,489,1.987450375
3001935,RITWI0806.2.2011,-121.6537261,38.1109966,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0806,489,1.901856312
3001936,RITWI0807.2.2011,-121.65402,38.11101613,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0807,489,1.940058819
3001937,RITWI0808.2.2011,-121.6540189,38.11074983,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0808,489,1.815125105
3001938,RITWI0809.2.2011,-121.6540423,38.11050517,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0809,489,2.295786394
3001939,RITWI0810.2.2011,-121.6537645,38.11070834,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0810,489,1.561320609
3001940,RITWI0901.2.2011,-121.6556825,38.11077934,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0901,489,1.559307876
3001941,RITWI0902.2.2011,-121.6556741,38.1105081,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0902,489,1.477840835
3001942,RITWI0903.2.2011,-121.6556919,38.11024005,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0903,489,2.127709536
3001943,RITWI0904.2.2011,-121.6560527,38.11025195,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0904,489,1.819288807
3001944,RITWI0905.2.2011,-121.6560736,38.11050215,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0905,489,2.828572039
3001945,RITWI0906.2.2011,-121.6560595,38.11082846,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0906,489,2.403541717
3001946,RITWI0907.2.2011,-121.656374,38.11084966,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0907,489,1.56079388
3001947,RITWI0908.2.2011,-121.6563855,38.11051757,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0908,489,2.001410223
3001948,RITWI0909.2.2011,-121.6563754,38.11027173,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0909,489,1.985026935
3001949,RITWI0910.2.2011,-121.6561336,38.11048404,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI0910,489,1.998020135
3001950,RITWI1001.2.2011,-121.6550653,38.10857171,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI1001,489,1.932480983
3001951,RITWI1002.2.2011,-121.6554435,38.10860264,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI1002,489,2.462847228
3001952,RITWI1003.2.2011,-121.6557969,38.10862971,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI1003,489,2.259520068
3001953,RITWI1004.2.2011,-121.6557697,38.10889123,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI1004,489,2.138906742
3001954,RITWI1005.2.2011,-121.6554106,38.10888075,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI1005,489,2.058800385
3001955,RITWI1006.2.2011,-121.655056,38.10888838,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI1006,489,1.808922587
3001956,RITWI1007.2.2011,-121.6550198,38.1091333,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI1007,489,3.006960011
3001957,RITWI1008.2.2011,-121.6553756,38.10914327,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI1008,489,2.109763196
3001958,RITWI1009.2.2011,-121.6557139,38.10915308,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI1009,489,3.021621003
3001959,RITWI1010.2.2011,-121.655445,38.10889022,ASD,NA,5,USA,California,2011,NA,NA,Rice,RITWI1010,489,1.986035861
3001960,ALSHA0101.3.2011,-119.3185696,35.47902812,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0101,489,2.12375176
3001961,ALSHA0102.3.2011,-119.3182543,35.47902368,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0102,489,2.64835344
3001962,ALSHA0103.3.2011,-119.3179726,35.47904438,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0103,489,1.95746232
3001963,ALSHA0104.3.2011,-119.3179649,35.47875848,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0104,489,2.25723326
3001964,ALSHA0105.3.2011,-119.3182385,35.47874859,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0105,489,2.4207517
3001965,ALSHA0106.3.2011,-119.3185804,35.47871975,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0106,489,2.63223172
3001966,ALSHA0107.3.2011,-119.3185975,35.47851951,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0107,489,2.35756553
3001967,ALSHA0108.3.2011,-119.3182499,35.47850149,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0108,489,2.53339144
3001968,ALSHA0109.3.2011,-119.3179733,35.47851398,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0109,489,2.41062055
3001969,ALSHA0110.3.2011,-119.3182355,35.47872864,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0110,489,3.72353903
3001970,ALSHA0201.3.2011,-119.317431,35.47962684,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0201,489,2.99181149
3001971,ALSHA0202.3.2011,-119.317119,35.47963254,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0202,489,2.68068259
3001972,ALSHA0203.3.2011,-119.3167677,35.47962232,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0203,489,2.6278649
3001973,ALSHA0204.3.2011,-119.3167607,35.47937857,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0204,489,2.1897198
3001974,ALSHA0205.3.2011,-119.3171127,35.47938704,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0205,489,2.40568175
3001975,ALSHA0206.3.2011,-119.3174406,35.47935384,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0206,489,2.71991757
3001976,ALSHA0207.3.2011,-119.3174326,35.47913013,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0207,489,2.33808888
3001977,ALSHA0208.3.2011,-119.317092,35.47914094,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0208,489,2.38339416
3001978,ALSHA0209.3.2011,-119.3167475,35.47912703,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0209,489,2.36334586
3001979,ALSHA0210.3.2011,-119.3171032,35.47935762,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0210,489,2.15247944
3001980,ALSHA0301.3.2011,-119.3193756,35.47960614,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0301,489,2.9829268
3001981,ALSHA0302.3.2011,-119.3190275,35.4796136,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0302,489,2.98867895
3001982,ALSHA0303.3.2011,-119.3186611,35.47961108,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0303,489,2.13239518
3001983,ALSHA0304.3.2011,-119.3186684,35.4793292,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0304,489,2.93974265
3001984,ALSHA0305.3.2011,-119.3190289,35.4793256,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0305,489,2.36309605
3001985,ALSHA0306.3.2011,-119.3193754,35.47930699,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0306,489,2.25664002
3001986,ALSHA0307.3.2011,-119.3193899,35.47908931,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0307,489,2.68710835
3001987,ALSHA0308.3.2011,-119.3190348,35.47907883,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0308,489,2.03876991
3001988,ALSHA0309.3.2011,-119.3186816,35.4790795,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0309,489,2.11690126
3001989,ALSHA0310.3.2011,-119.3190283,35.47930422,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0310,489,1.9335102
3001990,ALSHA0401.3.2011,-119.3191152,35.48184746,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0401,489,2.42440423
3001991,ALSHA0402.3.2011,-119.3188349,35.48179516,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0402,489,2.23683513
3001992,ALSHA0403.3.2011,-119.3184916,35.48179985,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0403,489,2.21048212
3001993,ALSHA0404.3.2011,-119.318493,35.48152786,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0404,489,2.53736658
3001994,ALSHA0405.3.2011,-119.3188107,35.48151596,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0405,489,2.80535531
3001995,ALSHA0406.3.2011,-119.3191351,35.48153121,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0406,489,2.55264441
3001996,ALSHA0407.3.2011,-119.319164,35.48125419,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0407,489,2.11046295
3001997,ALSHA0408.3.2011,-119.3187694,35.48124262,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0408,489,3.39059244
3001998,ALSHA0409.3.2011,-119.3184478,35.48124782,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0409,489,3.50112298
3001999,ALSHA0410.3.2011,-119.3188128,35.48153364,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0410,489,3.34126703
3002000,ALSHA0501.3.2011,-119.3177499,35.483249,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0501,489,2.44072949
3002001,ALSHA0502.3.2011,-119.3174093,35.48325269,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0502,489,1.9918026
3002002,ALSHA0503.3.2011,-119.3170669,35.48324212,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0503,489,1.85787755
3002003,ALSHA0504.3.2011,-119.3170888,35.48298807,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0504,489,4.81074169
3002004,ALSHA0505.3.2011,-119.3174465,35.48296351,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0505,489,2.78691205
3002005,ALSHA0506.3.2011,-119.3178047,35.48298614,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0506,489,2.55816991
