503,0.025878839,0.032171822,0.051283999,0.036027583,0.044623194,0.041186838,0.036230071,0.066358093,0.046958455,0.040969297,0.060303684,0.06673,0.036249682,0.128293161,0.11772556,0.12661813,0.161927613,0.139996794,0.11416237,0.178014132,0.123544928,0.158601554,0.123371019,0.102747833,0.132452444,0.115334454,0.229902887,0.136623502,0.09141315,0.121163589,0.128203925,0.095526534,0.075880598,0.113954956,0.072448956,0.049483578,0.093861174,0.069451636,0.095471922,0.086294664,0.068988422,0.047572047,0.081637763,0.087851737,0.088967072,0.079442006,0.08034964,0.059620869,0.055802785,0.087437509,0.063714351,0.065335436,0.08129261,0.050359313,0.096095902,0.092630556,0.168994649,0.101260211,0.080381764,0.107501718,0.094777571,0.094176182,0.097385658,0.09629582,0.10912223,0.100838896,0.096018175,0.111131247,0.094064789,0.056847389,0.046759011,0.087112191,0.045081282,0.092654671,0.049582504,0.065214009,0.051241769,0.054815145,0.136446969,0.180129212,0.074769305,0.059885587,0.024982538,0.023420311,0.018315914,0.038541082,0.058128368,0.049181467,0.030959749,0.032194453,0.030643977,0.357250613,0.040968193,0.048913282,0.071128189,0.064666901,0.083128165,0.067099932,0.064704597,0.098573454,0.075981068,0.100750665,0.098863981,0.132305956,0.075880188,0.107090154,0.123707686,0.086567576,0.148578262,0.148338384,0.163499321
513,0.032428679,0.040644522,0.057352092,0.042558283,0.051759081,0.049371248,0.044295141,0.070141002,0.054297816,0.052068445,0.069823537,0.07540503,0.043773614,0.132597477,0.122159429,0.134160697,0.171032544,0.146945278,0.120302695,0.1887966,0.131539359,0.167696851,0.130800067,0.110335694,0.139024465,0.123481145,0.243080928,0.14486151,0.104101549,0.130342697,0.138701385,0.104612326,0.092183737,0.125980489,0.086852199,0.061973681,0.110737395,0.0865252,0.108998457,0.099505588,0.084354246,0.053919846,0.095431061,0.104481889,0.102771487,0.097387494,0.093887915,0.069518976,0.065105189,0.10302322,0.077932874,0.074590291,0.091084688,0.056650215,0.108694171,0.10028044,0.177459724,0.107999377,0.0874586,0.124770792,0.099422138,0.102366265,0.107485542,0.108122003,0.115858782,0.116959329,0.107141422,0.130640335,0.102341516,0.075589695,0.056562394,0.109083297,0.063331599,0.108494917,0.07277816,0.085542436,0.078916676,0.065861544,0.14300813,0.188892046,0.082056801,0.069787124,0.035152881,0.033905476,0.027507057,0.052430558,0.073838047,0.061195634,0.038542331,0.039400242,0.036779837,0.350095883,0.04808762,0.056741623,0.078388132,0.072567816,0.090613806,0.074752974,0.069547297,0.105964418,0.082596452,0.106682048,0.104887446,0.139869191,0.083578883,0.113458565,0.131325681,0.090496657,0.155676012,0.157807704,0.1793277
524,0.043147029,0.053574712,0.06478364,0.051815236,0.05987719,0.060224185,0.055833859,0.07402952,0.064843185,0.069327613,0.083323036,0.086471293,0.055133664,0.1374937,0.127350467,0.143207199,0.181626278,0.155323446,0.128189476,0.201515185,0.141373759,0.178033123,0.139645323,0.120242735,0.147516717,0.133928982,0.25899444,0.155115921,0.115919421,0.142730669,0.152360283,0.117339413,0.110251023,0.143190695,0.109930898,0.083701834,0.136223601,0.114708956,0.129054981,0.119108374,0.107911121,0.062475141,0.117167575,0.128081796,0.12304766,0.124329684,0.113769312,0.084994655,0.079825683,0.126492851,0.099933944,0.088578993,0.105628377,0.066119884,0.126578881,0.110907271,0.187172658,0.115675265,0.096568816,0.146828236,0.104524742,0.11219733,0.120929363,0.124326558,0.124753575,0.137818936,0.121420861,0.156665782,0.11305645,0.102770058,0.070516361,0.13953465,0.090107899,0.130067784,0.106532839,0.113856356,0.11734939,0.080502506,0.150472548,0.199054129,0.090908364,0.079905311,0.048545014,0.048469899,0.040674824,0.07108852,0.093814134,0.075791171,0.049784367,0.045907512,0.045797863,0.344781488,0.057915978,0.066882041,0.087986981,0.082197662,0.100129918,0.083997549,0.07526975,0.114632825,0.090925229,0.113236593,0.111685371,0.148306203,0.093189413,0.120492363,0.139675973,0.095149381,0.163763734,0.168996507,0.198795341
534,0.049455388,0.060947316,0.069596559,0.057032272,0.065231797,0.066308843,0.062327545,0.077371471,0.070346076,0.078507779,0.090374161,0.092775401,0.061645337,0.141936975,0.132011041,0.151360027,0.191690702,0.163049695,0.134373053,0.212644277,0.149657999,0.187628534,0.147877189,0.127019144,0.154196177,0.14235805,0.273375505,0.163126311,0.124036545,0.152022702,0.162414181,0.126396988,0.119261647,0.154356587,0.125031952,0.097264759,0.151502501,0.131812935,0.141373847,0.131400239,0.121572579,0.066803466,0.131066619,0.142244149,0.134739038,0.139788842,0.126455706,0.0950413,0.089051216,0.140405635,0.112597918,0.097516975,0.115312497,0.071901411,0.137305809,0.117772489,0.196333586,0.123071352,0.103678109,0.160161993,0.109115655,0.119851758,0.130305229,0.134241118,0.131090156,0.151083816,0.131355022,0.17269474,0.119994592,0.118274373,0.079040024,0.157896878,0.105679453,0.144834867,0.12632289,0.130271139,0.140359377,0.089640841,0.157473553,0.208760512,0.098767785,0.09654724,0.056236676,0.056986319,0.047935278,0.081903478,0.106488926,0.084961223,0.056065035,0.054747436,0.051040301,0.347855123,0.063825575,0.073679753,0.095020289,0.089111668,0.107733418,0.091039606,0.07986494,0.12198097,0.09728348,0.119198847,0.117571389,0.156122524,0.100033289,0.126554521,0.147210875,0.099325503,0.171209347,0.178019325,0.212538466
544,0.05215404,0.064285497,0.072926914,0.059684789,0.069792945,0.069501226,0.065473876,0.080578491,0.072567386,0.082057097,0.093837478,0.094939465,0.064714526,0.146218036,0.136889097,0.159756201,0.202345582,0.170895291,0.139793756,0.223285733,0.157451931,0.196801026,0.156225939,0.131624522,0.159830106,0.149660219,0.287467952,0.170183658,0.129302359,0.159429963,0.170431205,0.133066166,0.121451536,0.161446983,0.133669294,0.10380006,0.159565212,0.140012041,0.148171136,0.138574886,0.128065451,0.068969766,0.1387319,0.150179102,0.140644114,0.147223678,0.134028331,0.100696756,0.093820614,0.147626651,0.118612596,0.102438899,0.121222172,0.075426147,0.143161764,0.12223939,0.205732436,0.130888593,0.109751562,0.167433561,0.113643782,0.126610631,0.13706302,0.139849347,0.135983837,0.159481625,0.138469048,0.182505977,0.124753063,0.125504164,0.083683551,0.167809256,0.112965357,0.15458626,0.135589554,0.138094239,0.151722872,0.095092744,0.164709024,0.218988748,0.10625591,0.097999926,0.060336119,0.061291258,0.05119517,0.087589851,0.114415326,0.090950449,0.058807055,0.053908416,0.053654956,0.354373294,0.06708783,0.078436487,0.100507206,0.094484922,0.114356437,0.09700724,0.083998209,0.128996376,0.102573293,0.125174631,0.123280327,0.163989188,0.105509705,0.132404718,0.154773822,0.103489761,0.178795427,0.186400521,0.223235943
554,0.051445563,0.063691852,0.074975062,0.059619605,0.07252133,0.069652901,0.06534729,0.083507635,0.072007401,0.080185451,0.09327627,0.095046059,0.064222104,0.150235327,0.141509845,0.167958423,0.213074049,0.178643696,0.14412388,0.233332207,0.164429294,0.205627963,0.164531752,0.133917736,0.164307006,0.155540861,0.300961809,0.175867179,0.130585469,0.164730087,0.176060693,0.137052129,0.116354577,0.163948671,0.134937609,0.102715791,0.160020481,0.13885989,0.148973084,0.140103501,0.126909744,0.068685557,0.139808691,0.151530911,0.140518115,0.146143576,0.135776181,0.101506122,0.093906924,0.147965545,0.117945594,0.103517869,0.123158597,0.076192938,0.144279125,0.124313833,0.215210046,0.13884724,0.114514284,0.169173112,0.117814454,0.132163298,0.140991079,0.141179892,0.139363062,0.162921428,0.142584151,0.185891569,0.127278888,0.124520732,0.084114611,0.169171882,0.112063694,0.158497112,0.134518191,0.137052711,0.151377619,0.0966786,0.172064574,0.229372834,0.112992934,0.101592661,0.060524393,0.061290779,0.050358582,0.087526021,0.1168871,0.093471382,0.058069895,0.053088273,0.05361545,0.362186027,0.067760504,0.08105013,0.104186434,0.098274708,0.119818429,0.101825699,0.087929108,0.135489708,0.106669136,0.131202744,0.128860344,0.172048569,0.109618255,0.138177393,0.162455873,0.107399383,0.186563838,0.194887923,0.230837784
564,0.046052227,0.057792726,0.075155754,0.055862943,0.072335191,0.065721537,0.060755192,0.086138165,0.067658329,0.071209183,0.087104237,0.090740376,0.059247026,0.153711165,0.145770139,0.17531803,0.223246835,0.185655493,0.146704247,0.241698427,0.170121317,0.213194834,0.172158388,0.133190385,0.166834136,0.159348036,0.313726355,0.179755885,0.126718867,0.167077603,0.178394388,0.137450134,0.106281475,0.160941427,0.127237281,0.092190637,0.151097745,0.125980435,0.142458527,0.134556346,0.116289372,0.065196274,0.132628129,0.144831308,0.132879075,0.134161921,0.13061181,0.096225637,0.088277859,0.139592818,0.10879441,0.099398914,0.119989835,0.073303065,0.139276532,0.123110259,0.224079585,0.146329712,0.11723698,0.163421704,0.121436736,0.135745249,0.14064492,0.136795226,0.14034427,0.159593004,0.142396282,0.180293935,0.126648915,0.112655555,0.078640556,0.158673882,0.100491114,0.154508961,0.119416715,0.124508156,0.135874669,0.092855357,0.178986941,0.239343323,0.117688815,0.092813574,0.055454911,0.055458817,0.043975638,0.08002931,0.112258582,0.091303258,0.052605987,0.052416943,0.049950665,0.372845522,0.06473122,0.080640371,0.105209468,0.099682137,0.123325638,0.104833494,0.091050907,0.140839704,0.108881615,0.136968978,0.133933698,0.179915206,0.111585593,0.143412138,0.17001932,0.111162094,0.193898506,0.201984284,0.234399155
574,0.04001304,0.050993984,0.074810347,0.051721235,0.070814066,0.061129059,0.055385003,0.08874195,0.062770755,0.061500796,0.080322291,0.08598175,0.053670572,0.156504343,0.149080128,0.181512704,0.231780533,0.19135429,0.148265831,0.247953599,0.174598305,0.219343748,0.178397255,0.131438592,0.168364879,0.161932614,0.323999539,0.182228402,0.12204753,0.168060083,0.179508966,0.136664453,0.097845946,0.156572411,0.11756652,0.079967633,0.140275891,0.111143171,0.134414,0.127751698,0.104196616,0.061570054,0.123555441,0.136216386,0.124003629,0.120830318,0.123716301,0.08967825,0.081629558,0.129780372,0.098410585,0.094002829,0.115697737,0.069784953,0.133086788,0.121504763,0.231615957,0.152829795,0.118760808,0.155683606,0.124745297,0.137924746,0.13920937,0.131173033,0.140419993,0.154351053,0.140935915,0.172343852,0.125158335,0.098703173,0.072208819,0.145566332,0.086678331,0.148097484,0.10150523,0.109888426,0.116610687,0.087729003,0.1849186,0.24748593,0.119947275,0.079349921,0.049092958,0.048083053,0.036800424,0.070886072,0.105183155,0.087357211,0.046300335,0.051115821,0.045449318,0.383970161,0.060685408,0.079121708,0.105145442,0.100203245,0.125606284,0.106870429,0.093886024,0.145395872,0.110315622,0.142638135,0.138944535,0.18733398,0.113085422,0.148529115,0.17742085,0.114471931,0.200435851,0.208337203,0.236662189
585,0.036567837,0.046972563,0.075498998,0.049825493,0.06989139,0.058685404,0.05235527,0.091545506,0.060706959,0.055979536,0.077807327,0.08412196,0.050773111,0.158787706,0.151812888,0.18671408,0.238787141,0.196146217,0.149965671,0.253801157,0.178907656,0.224795298,0.183944806,0.131270354,0.170221925,0.164969674,0.332040873,0.184952106,0.120138505,0.170015079,0.181971089,0.137332843,0.093371161,0.15505742,0.112621752,0.073294748,0.134769661,0.103131775,0.130497371,0.125166863,0.098087623,0.059431136,0.118776273,0.132948172,0.119726639,0.113961071,0.120737557,0.087137406,0.078826716,0.125492102,0.093700248,0.091560185,0.114799321,0.0688301,0.131420685,0.122577976,0.238139581,0.158308117,0.120651038,0.151744957,0.127776538,0.140151446,0.139361119,0.128299349,0.141511821,0.151705798,0.141173255,0.168099546,0.125196485,0.09046115,0.068604859,0.138828387,0.078730786,0.144856152,0.090733578,0.101549781,0.104685119,0.084669425,0.189891066,0.254553338,0.120900599,0.06841846,0.045221052,0.043485055,0.032582887,0.065288242,0.100736248,0.084869484,0.042393547,0.044200471,0.042768884,0.392150813,0.058327082,0.078777059,0.106145471,0.101698699,0.128121473,0.109800424,0.097281746,0.150449427,0.112511952,0.148976039,0.144664652,0.194777725,0.116045575,0.154038395,0.185645332,0.118009669,0.206498318,0.215586255,0.241369493
595,0.035138412,0.045498353,0.076888504,0.04964964,0.069302814,0.05809441,0.051370494,0.093597232,0.05971344,0.053686266,0.078817023,0.082596786,0.049675667,0.160156083,0.153645459,0.190713103,0.243355455,0.199332662,0.151363538,0.257190383,0.181842841,0.228354078,0.187115123,0.131737083,0.171543053,0.167341682,0.336768975,0.186543544,0.119839999,0.171839326,0.184210631,0.138553711,0.090577059,0.155456553,0.110983883,0.070755168,0.133399614,0.100220816,0.129481,0.125189859,0.09650607,0.058975419,0.117400075,0.133744209,0.118958854,0.11245111,0.121295876,0.087684664,0.078799084,0.125732185,0.093541583,0.091274611,0.116293422,0.06992163,0.133231358,0.12609765,0.242560023,0.162327436,0.122002766,0.14961037,0.130034569,0.14187181,0.140014242,0.12757013,0.142761413,0.151354617,0.141969934,0.166844642,0.12611424,0.086972718,0.066983129,0.137376423,0.075482241,0.144575583,0.085921416,0.098529805,0.099683043,0.084532914,0.19319411,0.258381,0.120119473,0.072620027,0.043523172,0.041515026,0.030811592,0.062849016,0.099209725,0.084574084,0.040786495,0.043097283,0.041824806,0.396149828,0.057491895,0.079338984,0.107593695,0.104150414,0.130531167,0.112782187,0.100525668,0.154569293,0.114678982,0.154762662,0.150094455,0.201136895,0.119690082,0.159179809,0.192899553,0.119929111,0.211247537,0.222917683,0.247190144
605,0.033113725,0.04313772,0.077959041,0.048821495,0.068119612,0.056623018,0.049439708,0.095898148,0.058411989,0.050317588,0.078840221,0.08093027,0.047912377,0.161112428,0.154633014,0.193037699,0.246187245,0.201299726,0.15199494,0.25998202,0.1834276,0.230780048,0.189245537,0.131224916,0.171928721,0.168234681,0.338101985,0.187181323,0.118646035,0.172151451,0.184605427,0.138265575,0.086587908,0.153572946,0.106847387,0.066242872,0.129006448,0.09485788,0.126201732,0.122852215,0.092204779,0.058156202,0.113753777,0.130715155,0.115904177,0.107784944,0.118124912,0.085805078,0.076858983,0.122971279,0.090308694,0.089616043,0.115851469,0.069616574,0.132379045,0.12804421,0.245706359,0.165262745,0.122604531,0.145994885,0.132307545,0.142579116,0.139418176,0.125729212,0.143568629,0.149228406,0.141526697,0.163578161,0.126271,0.081316327,0.064707482,0.134054975,0.070051026,0.142356421,0.079120626,0.092685309,0.091118104,0.083005665,0.195696186,0.260921375,0.118783035,0.084321798,0.04074508,0.038428937,0.028018295,0.058878897,0.095777814,0.082676558,0.038475289,0.04636853,0.040176615,0.399684583,0.055978508,0.079067838,0.108042359,0.106001248,0.131995393,0.115055816,0.103623434,0.158260165,0.115929427,0.160164921,0.155021826,0.206940605,0.122323271,0.163967784,0.19984801,0.122203786,0.215190616,0.229175643,0.251925658
